q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,social_sciences_proba,public_service_law_and_policy_proba,math_sciences_and_engineering_proba
0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,"Math, Sciences, and Engineering",883,0.18032786885245902,0.08196721311475409,0.22950819672131148,0.4262295081967213
1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,"Public Service, Law, and Policy",884,0.275,0.25,0.25,0.225
1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",885,0.28205128205128205,,0.23076923076923078,0.48717948717948717
0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,"Public Service, Law, and Policy",886,0.34375,0.40625,0.15625,0.0625
0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,Business and Communication,887,0.14583333333333334,0.020833333333333332,0.1875,0.5416666666666666
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,Social Sciences,888,0.22388059701492538,0.208955223880597,0.1791044776119403,0.31343283582089554
1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,Business and Communication,889,0.21311475409836064,0.14754098360655737,0.09836065573770492,0.45901639344262296
1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,Business and Communication,890,0.35135135135135137,0.02702702702702703,0.2702702702702703,0.24324324324324326
1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,"Math, Sciences, and Engineering",891,0.22448979591836735,0.1836734693877551,0.10204081632653061,0.40816326530612246
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,Social Sciences,892,0.2702702702702703,0.24324324324324326,0.08108108108108109,0.2702702702702703
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,Business and Communication,893,0.22,,0.2,0.5
1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,Business and Communication,894,0.3469387755102041,0.10204081632653061,0.14285714285714285,0.3877551020408163
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,"Public Service, Law, and Policy",895,0.09090909090909091,0.022727272727272728,0.29545454545454547,0.5681818181818182
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Business and Communication,896,0.3,0.45,0.2,0.05
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,"Public Service, Law, and Policy",897,0.12962962962962962,0.18518518518518517,0.2037037037037037,0.46296296296296297
1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",898,0.36585365853658536,0.12195121951219512,0.21951219512195122,0.2926829268292683
0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,"Math, Sciences, and Engineering",899,0.09090909090909091,0.30303030303030304,0.24242424242424243,0.3333333333333333
1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,Creative Arts,900,0.2833333333333333,0.21666666666666667,0.11666666666666667,0.3
1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,Business and Communication,901,0.4375,0.125,0.15625,0.125
0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,Business and Communication,902,0.15789473684210525,0.17543859649122806,0.22807017543859648,0.43859649122807015
1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,Social Sciences,903,0.30612244897959184,0.20408163265306123,0.24489795918367346,0.24489795918367346
0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",904,0.1951219512195122,0.3170731707317073,0.1951219512195122,0.1951219512195122
1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,"Public Service, Law, and Policy",905,0.24390243902439024,0.024390243902439025,0.17073170731707318,0.4634146341463415
0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,Social Sciences,906,0.19047619047619047,0.23809523809523808,0.2619047619047619,0.21428571428571427
0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,Business and Communication,907,0.15789473684210525,0.34210526315789475,0.13157894736842105,0.2631578947368421
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"Public Service, Law, and Policy",908,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.5862068965517241
1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,"Public Service, Law, and Policy",909,0.22641509433962265,0.18867924528301888,0.22641509433962265,0.3584905660377358
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",910,0.2,,0.12,0.68
1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,"Math, Sciences, and Engineering",911,0.3076923076923077,0.09615384615384616,0.25,0.34615384615384615
0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",912,0.22580645161290322,,0.22580645161290322,0.5483870967741935
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Creative Arts,913,0.5,,,
0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,"Math, Sciences, and Engineering",914,0.12121212121212122,,0.3333333333333333,0.5454545454545454
0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",915,0.14634146341463414,0.12195121951219512,0.1951219512195122,0.43902439024390244
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,"Math, Sciences, and Engineering",916,0.1891891891891892,0.35135135135135137,0.05405405405405406,0.2702702702702703
1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,"Math, Sciences, and Engineering",917,0.234375,0.15625,0.140625,0.40625
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,Business and Communication,918,0.24444444444444444,0.2,0.15555555555555556,0.4
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",919,0.0967741935483871,0.03225806451612903,0.16129032258064516,0.5483870967741935
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",920,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.4594594594594595
0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,"Public Service, Law, and Policy",921,0.2222222222222222,0.2777777777777778,0.3055555555555556,0.08333333333333333
0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,"Public Service, Law, and Policy",922,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.46153846153846156
0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,Social Sciences,923,0.1568627450980392,0.17647058823529413,0.21568627450980393,0.37254901960784315
1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,Social Sciences,924,0.28205128205128205,0.23076923076923078,0.20512820512820512,0.28205128205128205
0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,"Math, Sciences, and Engineering",925,0.13636363636363635,0.045454545454545456,0.2727272727272727,0.36363636363636365
1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,"Math, Sciences, and Engineering",926,0.3333333333333333,0.08888888888888889,0.06666666666666667,0.4
0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,"Public Service, Law, and Policy",927,0.21621621621621623,0.13513513513513514,0.24324324324324326,0.2702702702702703
1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,"Math, Sciences, and Engineering",928,0.2978723404255319,0.0851063829787234,0.1702127659574468,0.3617021276595745
1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,Business and Communication,929,0.30952380952380953,0.023809523809523808,0.23809523809523808,0.42857142857142855
1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,"Public Service, Law, and Policy",930,0.34782608695652173,0.043478260869565216,0.4782608695652174,0.13043478260869565
0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,Social Sciences,931,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.30303030303030304
1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,"Public Service, Law, and Policy",932,0.25806451612903225,0.22580645161290322,0.12903225806451613,0.3064516129032258
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",933,0.12244897959183673,,0.20408163265306123,0.5714285714285714
1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,"Math, Sciences, and Engineering",934,0.2916666666666667,0.10416666666666667,0.14583333333333334,0.375
1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,"Math, Sciences, and Engineering",935,0.28888888888888886,0.022222222222222223,0.24444444444444444,0.4444444444444444
0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,"Math, Sciences, and Engineering",936,0.17647058823529413,0.029411764705882353,0.29411764705882354,0.5
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,"Math, Sciences, and Engineering",937,0.13636363636363635,0.11363636363636363,0.18181818181818182,0.5681818181818182
1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,Business and Communication,938,0.3333333333333333,0.2708333333333333,0.125,0.25
1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,"Math, Sciences, and Engineering",939,0.22,0.18,0.14,0.38
1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,Social Sciences,940,0.25,0.19230769230769232,0.11538461538461539,0.34615384615384615
1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",941,0.18,0.18,0.14,0.4
0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,Social Sciences,942,0.1282051282051282,0.2564102564102564,0.23076923076923078,0.28205128205128205
1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,Business and Communication,943,0.21818181818181817,0.18181818181818182,0.2545454545454545,0.34545454545454546
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Social Sciences,944,0.2708333333333333,0.2708333333333333,0.08333333333333333,0.375
0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,Creative Arts,945,0.23529411764705882,0.29411764705882354,0.2647058823529412,0.058823529411764705
0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,Business and Communication,946,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.375
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Public Service, Law, and Policy",947,0.0625,,0.1875,0.5
0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,"Public Service, Law, and Policy",948,0.05555555555555555,0.027777777777777776,0.3055555555555556,0.5
1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,Business and Communication,949,0.2909090909090909,0.2545454545454545,0.2545454545454545,0.2
0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,Business and Communication,950,0.23684210526315788,0.13157894736842105,0.34210526315789475,0.2894736842105263
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,"Public Service, Law, and Policy",951,0.23076923076923078,,0.2692307692307692,0.34615384615384615
1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,Business and Communication,952,0.2692307692307692,0.25,0.21153846153846154,0.25
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,Social Sciences,953,0.23076923076923078,0.5,0.11538461538461539,0.11538461538461539
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Social Sciences,954,0.38461538461538464,0.19230769230769232,0.15384615384615385,0.07692307692307693
0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",955,0.15789473684210525,0.02631578947368421,0.3157894736842105,0.5
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,Creative Arts,956,0.125,,0.25,0.4166666666666667
1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,Social Sciences,957,0.23404255319148937,0.19148936170212766,0.1276595744680851,0.425531914893617
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,Social Sciences,958,0.3170731707317073,0.21951219512195122,0.17073170731707318,0.2926829268292683
1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,Creative Arts,959,0.40540540540540543,0.10810810810810811,0.10810810810810811,0.2702702702702703
1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",960,0.3191489361702128,0.10638297872340426,0.19148936170212766,0.2765957446808511
1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,"Math, Sciences, and Engineering",961,0.22807017543859648,,0.21052631578947367,0.49122807017543857
1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,"Math, Sciences, and Engineering",962,0.2413793103448276,0.22413793103448276,0.10344827586206896,0.3448275862068966
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,Social Sciences,963,0.21739130434782608,0.391304347826087,0.08695652173913043,0.13043478260869565
0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,Social Sciences,964,0.1590909090909091,0.29545454545454547,0.11363636363636363,0.4090909090909091
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,"Public Service, Law, and Policy",965,0.11627906976744186,0.20930232558139536,0.13953488372093023,0.4186046511627907
1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",966,0.21428571428571427,0.23214285714285715,0.17857142857142858,0.30357142857142855
0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,"Math, Sciences, and Engineering",967,0.2222222222222222,0.1388888888888889,0.3055555555555556,0.2222222222222222
0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,Social Sciences,968,0.23809523809523808,0.30952380952380953,0.19047619047619047,0.23809523809523808
0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,"Math, Sciences, and Engineering",969,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.4444444444444444
1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,"Public Service, Law, and Policy",970,0.23333333333333334,0.23333333333333334,0.13333333333333333,0.31666666666666665
1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,Business and Communication,971,0.2711864406779661,0.23728813559322035,0.1864406779661017,0.22033898305084745
1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,Business and Communication,972,0.2222222222222222,0.2222222222222222,0.13333333333333333,0.4
1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,Social Sciences,973,0.22580645161290322,0.22580645161290322,0.1774193548387097,0.2903225806451613
0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,"Public Service, Law, and Policy",974,0.17142857142857143,0.11428571428571428,0.08571428571428572,0.4857142857142857
0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,Social Sciences,975,0.1,0.225,0.175,0.4
0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,Creative Arts,976,0.10810810810810811,0.24324324324324326,0.05405405405405406,0.4594594594594595
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",977,0.16,,0.24,0.44
0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",978,0.10256410256410256,0.2564102564102564,0.1282051282051282,0.41025641025641024
0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,Social Sciences,979,0.1875,0.4375,0.25,0.09375
1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,"Public Service, Law, and Policy",980,0.38461538461538464,0.10256410256410256,0.1794871794871795,0.23076923076923078
1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"Public Service, Law, and Policy",981,0.20634920634920634,0.2222222222222222,0.1746031746031746,0.31746031746031744
0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,Business and Communication,982,0.2702702702702703,0.13513513513513514,0.24324324324324326,0.32432432432432434
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,Social Sciences,983,0.3939393939393939,0.030303030303030304,0.24242424242424243,0.30303030303030304
1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,"Public Service, Law, and Policy",984,0.2777777777777778,0.027777777777777776,0.2222222222222222,0.4722222222222222
0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,"Public Service, Law, and Policy",985,0.14285714285714285,0.14285714285714285,0.2571428571428571,0.3142857142857143
1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,Social Sciences,986,0.25,0.19230769230769232,0.19230769230769232,0.36538461538461536
1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",987,0.3409090909090909,0.09090909090909091,0.18181818181818182,0.38636363636363635
0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,"Public Service, Law, and Policy",988,0.17647058823529413,0.058823529411764705,0.4117647058823529,0.058823529411764705
0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",989,0.1320754716981132,0.24528301886792453,0.1509433962264151,0.37735849056603776
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,"Public Service, Law, and Policy",990,0.2807017543859649,0.07017543859649122,0.15789473684210525,0.47368421052631576
1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,"Math, Sciences, and Engineering",991,0.25806451612903225,0.16129032258064516,0.1935483870967742,0.3225806451612903
1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,Business and Communication,992,0.2909090909090909,0.18181818181818182,0.16363636363636364,0.34545454545454546
1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,"Math, Sciences, and Engineering",993,0.35135135135135137,0.10810810810810811,0.24324324324324326,0.2702702702702703
0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,"Math, Sciences, and Engineering",994,0.12121212121212122,0.21212121212121213,0.21212121212121213,0.3787878787878788
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,"Public Service, Law, and Policy",995,0.33962264150943394,0.24528301886792453,0.1509433962264151,0.18867924528301888
1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,"Public Service, Law, and Policy",996,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.2391304347826087
1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,Business and Communication,997,0.3055555555555556,0.1388888888888889,0.19444444444444445,0.25
0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,Social Sciences,998,0.2,0.28888888888888886,0.13333333333333333,0.37777777777777777
1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,Social Sciences,999,0.25333333333333335,0.18666666666666668,0.16,0.3466666666666667
1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,Business and Communication,1000,0.3783783783783784,0.35135135135135137,0.1891891891891892,0.05405405405405406
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,Creative Arts,1001,0.29411764705882354,0.2549019607843137,0.09803921568627451,0.2549019607843137
0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,"Math, Sciences, and Engineering",1002,0.21875,0.15625,0.21875,0.28125
1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,Business and Communication,1003,0.3050847457627119,0.22033898305084745,0.13559322033898305,0.3220338983050847
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,Business and Communication,1004,0.10869565217391304,0.08695652173913043,0.2391304347826087,0.5434782608695652
1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",1005,0.23636363636363636,0.07272727272727272,0.16363636363636364,0.509090909090909
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,"Public Service, Law, and Policy",1006,0.3125,,0.375,0.0625
0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,"Math, Sciences, and Engineering",1007,0.16981132075471697,0.24528301886792453,0.09433962264150944,0.4716981132075472
1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,Business and Communication,1008,0.2833333333333333,0.23333333333333334,0.16666666666666666,0.3
0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,"Math, Sciences, and Engineering",1009,0.1794871794871795,0.1282051282051282,0.28205128205128205,0.41025641025641024
0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,"Public Service, Law, and Policy",1010,0.225,0.1,0.15,0.425
1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,Business and Communication,1011,0.391304347826087,0.2826086956521739,0.1956521739130435,0.10869565217391304
1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,"Math, Sciences, and Engineering",1012,0.2413793103448276,0.06896551724137931,0.22413793103448276,0.46551724137931033
0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",1013,0.11864406779661017,0.15254237288135594,0.2033898305084746,0.4576271186440678
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",1014,0.27450980392156865,0.2549019607843137,0.11764705882352941,0.2549019607843137
1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,Social Sciences,1015,0.2826086956521739,0.1956521739130435,0.21739130434782608,0.2826086956521739
1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,Social Sciences,1016,0.3023255813953488,0.32558139534883723,0.11627906976744186,0.23255813953488372
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Business and Communication,1017,0.2857142857142857,,0.07142857142857142,0.6428571428571429
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"Public Service, Law, and Policy",1018,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333
1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,"Public Service, Law, and Policy",1019,0.29545454545454547,0.09090909090909091,0.20454545454545456,0.29545454545454547
1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"Math, Sciences, and Engineering",1020,0.29411764705882354,,0.20588235294117646,0.5
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,Creative Arts,1021,0.3333333333333333,0.1111111111111111,0.1388888888888889,0.3055555555555556
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,Social Sciences,1022,0.24242424242424243,0.19696969696969696,0.07575757575757576,0.4090909090909091
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,Business and Communication,1023,0.24444444444444444,0.08888888888888889,0.1111111111111111,0.5555555555555556
1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,Social Sciences,1024,0.20512820512820512,0.23076923076923078,0.1282051282051282,0.3076923076923077
1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,Creative Arts,1025,0.3902439024390244,0.12195121951219512,0.1951219512195122,0.2682926829268293
1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,Social Sciences,1026,0.19718309859154928,0.19718309859154928,0.14084507042253522,0.39436619718309857
0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,"Math, Sciences, and Engineering",1027,0.13043478260869565,0.2826086956521739,0.1956521739130435,0.3695652173913043
0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,"Math, Sciences, and Engineering",1028,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.21428571428571427
0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,Social Sciences,1029,0.23684210526315788,0.34210526315789475,0.18421052631578946,0.10526315789473684
1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,"Math, Sciences, and Engineering",1030,0.28888888888888886,0.28888888888888886,0.1111111111111111,0.2222222222222222
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,"Math, Sciences, and Engineering",1031,0.1875,,0.28125,0.53125
1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,Social Sciences,1032,0.34782608695652173,0.2826086956521739,0.08695652173913043,0.1956521739130435
1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",1033,0.23404255319148937,0.19148936170212766,0.2127659574468085,0.2553191489361702
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Social Sciences,1034,0.22727272727272727,0.045454545454545456,0.36363636363636365,0.36363636363636365
0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,Business and Communication,1035,0.13793103448275862,0.22413793103448276,0.1896551724137931,0.4482758620689655
1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,Business and Communication,1036,0.4375,0.125,0.15625,0.125
0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,"Math, Sciences, and Engineering",1037,0.15151515151515152,0.15151515151515152,0.2727272727272727,0.30303030303030304
1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,Business and Communication,1038,0.2553191489361702,0.19148936170212766,0.14893617021276595,0.40425531914893614
0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,Social Sciences,1039,0.16279069767441862,0.3023255813953488,0.2558139534883721,0.2558139534883721
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",1040,0.24489795918367346,0.08163265306122448,0.24489795918367346,0.40816326530612246
1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,Social Sciences,1041,0.25925925925925924,0.25925925925925924,0.16666666666666666,0.3148148148148148
1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,Social Sciences,1042,0.28,0.1,0.18,0.36
0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,"Math, Sciences, and Engineering",1043,0.13559322033898305,0.23728813559322035,0.22033898305084745,0.3220338983050847
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,Business and Communication,1044,0.2727272727272727,0.2727272727272727,0.24242424242424243,0.09090909090909091
