q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,math_sciences_and_engineering_proba,creative_arts_proba,social_sciences_proba,public_service_law_and_policy_proba
1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",705,0.18604651162790697,0.4186046511627907,0.10465116279069768,0.03488372093023256,0.2558139534883721
0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,Social Sciences,706,0.21348314606741572,0.38202247191011235,0.07865168539325842,0.16853932584269662,0.15730337078651685
0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,"Public Service, Law, and Policy",707,0.14102564102564102,0.4230769230769231,0.05128205128205128,0.19230769230769232,0.19230769230769232
1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,Business and Communication,708,0.23655913978494625,0.40860215053763443,0.021505376344086023,0.13978494623655913,0.1935483870967742
1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,Business and Communication,709,0.22,0.3,0.09,0.2,0.19
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",710,0.2537313432835821,0.40298507462686567,0.1044776119402985,0.08955223880597014,0.14925373134328357
1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",711,0.2413793103448276,0.2988505747126437,0.05747126436781609,0.12643678160919541,0.27586206896551724
0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Creative Arts,712,0.13333333333333333,0.5111111111111111,0.08888888888888889,0.022222222222222223,0.24444444444444444
0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,Business and Communication,713,0.18333333333333332,0.4,0.11666666666666667,0.13333333333333333,0.16666666666666666
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,Social Sciences,714,0.32894736842105265,0.35526315789473684,0.039473684210526314,0.06578947368421052,0.21052631578947367
1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,"Math, Sciences, and Engineering",715,0.3253012048192771,0.24096385542168675,0.08433734939759036,0.14457831325301204,0.20481927710843373
1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,Business and Communication,716,0.13157894736842105,0.42105263157894735,0.07894736842105263,0.11842105263157894,0.25
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",717,0.24731182795698925,0.3870967741935484,0.053763440860215055,0.10752688172043011,0.20430107526881722
0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,"Math, Sciences, and Engineering",718,0.1686746987951807,0.43373493975903615,0.07228915662650602,0.0963855421686747,0.2289156626506024
1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,Business and Communication,719,0.3235294117647059,0.35294117647058826,0.029411764705882353,0.10294117647058823,0.19117647058823528
1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,Business and Communication,720,0.21176470588235294,0.4,0.058823529411764705,0.2,0.12941176470588237
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,"Public Service, Law, and Policy",721,0.2823529411764706,0.24705882352941178,0.058823529411764705,0.23529411764705882,0.17647058823529413
0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,"Math, Sciences, and Engineering",722,0.19444444444444445,0.3611111111111111,0.041666666666666664,0.2638888888888889,0.1388888888888889
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",723,0.18604651162790697,0.4069767441860465,0.09302325581395349,0.1744186046511628,0.13953488372093023
1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,"Public Service, Law, and Policy",724,0.2835820895522388,0.1791044776119403,0.1044776119402985,0.23880597014925373,0.19402985074626866
1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,Business and Communication,725,0.20512820512820512,0.34615384615384615,0.02564102564102564,0.21794871794871795,0.20512820512820512
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,Social Sciences,726,0.23684210526315788,0.34210526315789475,0.02631578947368421,0.23684210526315788,0.15789473684210525
1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,Social Sciences,727,0.17543859649122806,0.19298245614035087,0.12280701754385964,0.2982456140350877,0.21052631578947367
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,"Math, Sciences, and Engineering",728,0.27848101265822783,0.22784810126582278,0.0759493670886076,0.189873417721519,0.22784810126582278
0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,Social Sciences,729,0.22784810126582278,0.34177215189873417,0.02531645569620253,0.24050632911392406,0.16455696202531644
0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,"Public Service, Law, and Policy",730,0.13924050632911392,0.4430379746835443,0.02531645569620253,0.16455696202531644,0.22784810126582278
1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,"Public Service, Law, and Policy",731,0.2857142857142857,0.41904761904761906,0.06666666666666667,0.09523809523809523,0.13333333333333333
0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,Social Sciences,732,0.17333333333333334,0.37333333333333335,0.04,0.24,0.17333333333333334
1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,"Public Service, Law, and Policy",733,0.2571428571428571,0.3142857142857143,0.047619047619047616,0.14285714285714285,0.23809523809523808
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"Public Service, Law, and Policy",734,0.2222222222222222,0.3888888888888889,0.027777777777777776,0.16666666666666666,0.19444444444444445
1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,Social Sciences,735,0.3235294117647059,0.17647058823529413,0.029411764705882353,0.22058823529411764,0.25
0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",736,0.17777777777777778,0.35555555555555557,0.044444444444444446,0.15555555555555556,0.26666666666666666
0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",737,0.15714285714285714,0.37142857142857144,0.07142857142857142,0.14285714285714285,0.2571428571428571
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,Business and Communication,738,0.21052631578947367,0.37894736842105264,0.06315789473684211,0.17894736842105263,0.16842105263157894
0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,Social Sciences,739,0.20754716981132076,0.41509433962264153,0.02830188679245283,0.16981132075471697,0.1792452830188679
1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,Business and Communication,740,0.2602739726027397,0.4794520547945205,0.0547945205479452,0.0547945205479452,0.1506849315068493
1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,Business and Communication,741,0.17777777777777778,0.3888888888888889,0.044444444444444446,0.13333333333333333,0.25555555555555554
0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,"Math, Sciences, and Engineering",742,0.19540229885057472,0.40229885057471265,0.06896551724137931,0.1839080459770115,0.14942528735632185
0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,Creative Arts,743,0.21951219512195122,0.4268292682926829,0.10975609756097561,0.06097560975609756,0.18292682926829268
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,Business and Communication,744,0.2909090909090909,0.3090909090909091,0.12727272727272726,0.14545454545454545,0.12727272727272726
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,Social Sciences,745,0.2169811320754717,0.3867924528301887,,0.19811320754716982,0.19811320754716982
1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,"Math, Sciences, and Engineering",746,0.14814814814814814,0.345679012345679,0.1111111111111111,0.1728395061728395,0.2222222222222222
0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,Social Sciences,747,0.20512820512820512,0.358974358974359,0.10256410256410256,0.1282051282051282,0.20512820512820512
0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,"Math, Sciences, and Engineering",748,0.18072289156626506,0.43373493975903615,0.0963855421686747,0.060240963855421686,0.2289156626506024
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",749,0.2,0.4909090909090909,0.01818181818181818,0.01818181818181818,0.2727272727272727
0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,Creative Arts,750,0.14285714285714285,0.4857142857142857,0.12857142857142856,0.11428571428571428,0.12857142857142856
1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,"Math, Sciences, and Engineering",751,0.21359223300970873,0.39805825242718446,0.038834951456310676,0.1553398058252427,0.1941747572815534
0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,"Math, Sciences, and Engineering",752,0.24050632911392406,0.3670886075949367,0.06329113924050633,0.08860759493670886,0.24050632911392406
0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,"Math, Sciences, and Engineering",753,0.2235294117647059,0.4235294117647059,0.047058823529411764,0.08235294117647059,0.2235294117647059
0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,"Public Service, Law, and Policy",754,0.15625,0.546875,0.03125,0.09375,0.171875
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Creative Arts,755,0.19047619047619047,0.38095238095238093,0.09523809523809523,0.11904761904761904,0.21428571428571427
1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,"Math, Sciences, and Engineering",756,0.24675324675324675,0.16883116883116883,0.05194805194805195,0.2597402597402597,0.2727272727272727
1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,Business and Communication,757,0.18309859154929578,0.36619718309859156,0.014084507042253521,0.23943661971830985,0.19718309859154928
1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,"Math, Sciences, and Engineering",758,0.14814814814814814,0.4074074074074074,0.037037037037037035,0.19753086419753085,0.20987654320987653
0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,Business and Communication,759,0.16393442622950818,0.3770491803278688,0.06557377049180328,0.18032786885245902,0.21311475409836064
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,"Math, Sciences, and Engineering",760,0.25,0.38235294117647056,0.04411764705882353,0.04411764705882353,0.27941176470588236
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Business and Communication,761,0.13725490196078433,0.6274509803921569,0.0392156862745098,,0.19607843137254902
0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,"Public Service, Law, and Policy",762,0.07142857142857142,0.48214285714285715,0.125,0.16071428571428573,0.16071428571428573
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"Math, Sciences, and Engineering",763,0.1836734693877551,0.3673469387755102,0.061224489795918366,0.10204081632653061,0.2857142857142857
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,"Math, Sciences, and Engineering",764,0.2413793103448276,0.3103448275862069,0.13793103448275862,0.1206896551724138,0.1896551724137931
0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,Social Sciences,765,0.12087912087912088,0.45054945054945056,0.07692307692307693,0.17582417582417584,0.17582417582417584
0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,"Math, Sciences, and Engineering",766,0.19148936170212766,0.3829787234042553,0.05319148936170213,0.1702127659574468,0.20212765957446807
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,"Math, Sciences, and Engineering",767,0.23376623376623376,0.35064935064935066,0.06493506493506493,0.24675324675324675,0.1038961038961039
0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,Social Sciences,768,0.19718309859154928,0.36619718309859156,0.09859154929577464,0.1267605633802817,0.2112676056338028
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",769,0.12727272727272726,0.4909090909090909,0.10909090909090909,0.05454545454545454,0.21818181818181817
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Social Sciences,770,0.20689655172413793,0.43103448275862066,0.05172413793103448,0.08620689655172414,0.22413793103448276
1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,Social Sciences,771,0.24324324324324326,0.21621621621621623,0.08108108108108109,0.24324324324324326,0.21621621621621623
0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,Social Sciences,772,0.28888888888888886,0.2222222222222222,0.07777777777777778,0.23333333333333334,0.17777777777777778
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,Business and Communication,773,0.16455696202531644,0.4050632911392405,0.08860759493670886,0.16455696202531644,0.17721518987341772
0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,Business and Communication,774,0.13157894736842105,0.34210526315789475,0.10526315789473684,0.23684210526315788,0.18421052631578946
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,Creative Arts,775,0.2222222222222222,0.2698412698412698,0.09523809523809523,0.15873015873015872,0.25396825396825395
0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,"Public Service, Law, and Policy",776,0.2982456140350877,0.17543859649122806,0.07017543859649122,0.17543859649122806,0.2807017543859649
0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,Social Sciences,777,0.17105263157894737,0.4605263157894737,0.10526315789473684,0.039473684210526314,0.2236842105263158
0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,"Math, Sciences, and Engineering",778,0.19767441860465115,0.3023255813953488,0.06976744186046512,0.20930232558139536,0.22093023255813954
0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,Social Sciences,779,0.234375,0.15625,0.0625,0.328125,0.21875
0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,"Public Service, Law, and Policy",780,0.3076923076923077,0.3076923076923077,0.10256410256410256,0.10256410256410256,0.1794871794871795
1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,"Math, Sciences, and Engineering",781,0.1595744680851064,0.3829787234042553,0.0851063829787234,0.19148936170212766,0.18085106382978725
1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",782,0.1095890410958904,0.3561643835616438,0.1232876712328767,0.2054794520547945,0.2054794520547945
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Social Sciences,783,0.2727272727272727,0.030303030303030304,0.09090909090909091,0.36363636363636365,0.24242424242424243
0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,Social Sciences,784,0.2159090909090909,0.3181818181818182,0.06818181818181818,0.18181818181818182,0.2159090909090909
0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,"Math, Sciences, and Engineering",785,0.24050632911392406,0.46835443037974683,0.0379746835443038,0.08860759493670886,0.16455696202531644
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,Business and Communication,786,0.14285714285714285,0.2857142857142857,0.12244897959183673,0.24489795918367346,0.20408163265306123
0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,"Public Service, Law, and Policy",787,0.21333333333333335,0.3466666666666667,0.10666666666666667,0.13333333333333333,0.2
0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,Business and Communication,788,0.18840579710144928,0.4057971014492754,0.014492753623188406,0.13043478260869565,0.2608695652173913
0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,Business and Communication,789,0.11904761904761904,0.4880952380952381,0.08333333333333333,0.11904761904761904,0.19047619047619047
1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,Social Sciences,790,0.25,0.3382352941176471,0.014705882352941176,0.16176470588235295,0.23529411764705882
0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,"Public Service, Law, and Policy",791,0.14814814814814814,0.30864197530864196,0.08641975308641975,0.2222222222222222,0.2345679012345679
1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",792,0.2619047619047619,0.32142857142857145,0.07142857142857142,0.13095238095238096,0.21428571428571427
0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,"Public Service, Law, and Policy",793,0.12121212121212122,0.4696969696969697,0.06060606060606061,0.13636363636363635,0.21212121212121213
0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,Business and Communication,794,0.2647058823529412,0.4264705882352941,0.07352941176470588,0.058823529411764705,0.17647058823529413
1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,"Math, Sciences, and Engineering",795,0.29333333333333333,0.37333333333333335,0.04,0.17333333333333334,0.12
1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,Social Sciences,796,0.23958333333333334,0.34375,0.07291666666666667,0.21875,0.125
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",797,0.24675324675324675,0.37662337662337664,0.03896103896103896,0.11688311688311688,0.22077922077922077
0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,"Math, Sciences, and Engineering",798,0.24,0.44,0.09333333333333334,0.10666666666666667,0.12
1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,Creative Arts,799,0.19736842105263158,0.15789473684210525,0.09210526315789473,0.2894736842105263,0.2631578947368421
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,"Math, Sciences, and Engineering",800,0.08888888888888889,0.5111111111111111,0.17777777777777778,0.08888888888888889,0.13333333333333333
0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"Public Service, Law, and Policy",801,0.2,0.43333333333333335,0.1,0.05,0.21666666666666667
0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",802,0.1111111111111111,0.4444444444444444,0.09259259259259259,0.2037037037037037,0.14814814814814814
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Social Sciences,803,0.14705882352941177,0.36764705882352944,0.04411764705882353,0.2647058823529412,0.17647058823529413
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"Public Service, Law, and Policy",804,0.07317073170731707,0.4634146341463415,0.12195121951219512,,0.34146341463414637
1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,Business and Communication,805,0.2236842105263158,0.2631578947368421,0.07894736842105263,0.23684210526315788,0.19736842105263158
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,"Math, Sciences, and Engineering",806,0.26666666666666666,0.3888888888888889,0.06666666666666667,0.08888888888888889,0.18888888888888888
0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,Social Sciences,807,0.15841584158415842,0.43564356435643564,0.0594059405940594,0.18811881188118812,0.15841584158415842
0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,Business and Communication,808,0.1643835616438356,0.3835616438356164,0.0547945205479452,0.2191780821917808,0.1780821917808219
1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,"Math, Sciences, and Engineering",809,0.1941747572815534,0.4077669902912621,0.05825242718446602,0.1553398058252427,0.18446601941747573
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Business and Communication,810,0.3170731707317073,0.2926829268292683,0.04878048780487805,0.07317073170731707,0.2682926829268293
1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,"Math, Sciences, and Engineering",811,0.273972602739726,0.2602739726027397,0.0958904109589041,0.1643835616438356,0.2054794520547945
0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",812,0.14473684210526316,0.4473684210526316,0.039473684210526314,0.11842105263157894,0.25
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,Creative Arts,813,0.09433962264150944,0.6226415094339622,0.1320754716981132,,0.1509433962264151
1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,Social Sciences,814,0.23943661971830985,0.38028169014084506,0.11267605633802817,0.08450704225352113,0.18309859154929578
1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,"Math, Sciences, and Engineering",815,0.19298245614035087,0.15789473684210525,0.12280701754385964,0.3333333333333333,0.19298245614035087
1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,Business and Communication,816,0.27710843373493976,0.26506024096385544,0.08433734939759036,0.1566265060240964,0.21686746987951808
0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,Creative Arts,817,0.23529411764705882,0.16176470588235295,0.11764705882352941,0.2647058823529412,0.22058823529411764
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,"Math, Sciences, and Engineering",818,0.07142857142857142,0.45714285714285713,0.08571428571428572,0.18571428571428572,0.2
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,"Math, Sciences, and Engineering",819,0.31746031746031744,0.1746031746031746,0.1111111111111111,0.14285714285714285,0.25396825396825395
1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,"Public Service, Law, and Policy",820,0.14705882352941177,0.4852941176470588,0.029411764705882353,0.07352941176470588,0.2647058823529412
1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,Social Sciences,821,0.25757575757575757,0.18181818181818182,0.06060606060606061,0.3333333333333333,0.16666666666666666
0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,Business and Communication,822,0.2535211267605634,0.2676056338028169,0.07042253521126761,0.22535211267605634,0.18309859154929578
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,Business and Communication,823,0.18421052631578946,0.3157894736842105,0.013157894736842105,0.2631578947368421,0.2236842105263158
1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,Business and Communication,824,0.20833333333333334,0.3333333333333333,0.041666666666666664,0.2777777777777778,0.1388888888888889
0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,Social Sciences,825,0.28378378378378377,0.24324324324324326,0.06756756756756757,0.21621621621621623,0.1891891891891892
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,"Math, Sciences, and Engineering",826,0.18666666666666668,0.3466666666666667,0.04,0.24,0.18666666666666668
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Social Sciences,827,0.11475409836065574,0.4262295081967213,0.03278688524590164,0.19672131147540983,0.22950819672131148
0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,Business and Communication,828,0.12941176470588237,0.4588235294117647,0.07058823529411765,0.18823529411764706,0.15294117647058825
0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,Social Sciences,829,0.1891891891891892,0.36486486486486486,0.06756756756756757,0.20270270270270271,0.17567567567567569
0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,"Public Service, Law, and Policy",830,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.18421052631578946,0.18421052631578946
1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,Business and Communication,831,0.2261904761904762,0.40476190476190477,0.047619047619047616,0.16666666666666666,0.15476190476190477
1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,"Math, Sciences, and Engineering",832,0.22988505747126436,0.3793103448275862,0.08045977011494253,0.13793103448275862,0.1724137931034483
0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Business and Communication,833,0.25,0.46875,0.0625,0.03125,0.1875
0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,Business and Communication,834,0.3125,0.203125,0.046875,0.296875,0.140625
1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,Creative Arts,835,0.27956989247311825,0.21505376344086022,0.0967741935483871,0.23655913978494625,0.17204301075268819
